आप उल्लू पसंद करते हैं?,ᱟᱢ ᱠᱮᱨᱮᱧ ᱯᱨᱥᱳᱝ ᱢᱳᱮ ᱨᱮ ᱛᱮᱜ
आप उष्ण हैं,ᱟᱢ ᱠᱧ ᱨ ᱩ ᱱ ᱠᱞ ᱞᱫ ᱢᱫ ᱧᱠ ᱛᱠᱡᱪ ᱠ ᱛᱮᱜ
आप उष्णी हैं,ᱟᱢ ᱪ ᱣᱞ ᱬ ᱟᱞ ᱩᱠ ᱠᱣᱡᱠᱡᱦᱢᱧ ᱪ ᱪᱬᱰᱤ ᱤ ᱛᱮᱜ
आप उसके पास है करेंगे,ᱟᱢ ᱛᱮᱱ ᱯᱟᱥ ᱛᱮᱜ ᱨᱮ ᱤᱧ
आप ऊंट पसंद करते हैं?,ᱟᱢ ᱦᱟᱰ ᱯᱨᱥᱳᱝ ᱢᱳᱮ ᱨᱮ ᱛᱮᱜ
आप एक हैं,ᱟᱢ ᱮ ᱠ ᱪ ᱲᱢᱰᱫ ᱭ ᱢᱢᱞᱛ ᱢᱛ ᱧᱞᱠᱞᱤ ᱢᱛ ᱞ ᱛ ᱠ ᱠᱦᱪ ᱧ ᱛᱮᱜ
आप एड़ी पसंद करते हैं?,ᱟᱢ ᱟ ᱨ ᱠ ᱞᱟ ᱳ ᱞ ᱯᱨᱥᱳᱝ ᱢᱳᱮ ᱨᱮ ᱛᱮᱜ
आप एयर कंडीशनर पसंद करते हैं?,ᱟᱢ ᱮᱧ ᱠ ᱯ ᱚᱨ ᱛ ᱨᱳᱜ ᱛᱟᱝ ᱞᱞᱤᱧᱥᱟᱸ ᱠᱚ ᱯᱨᱥᱳᱝ ᱢᱳᱮ ᱨᱮ ᱛᱮᱜ
आप एयरपोर्ट पसंद करते हैं?,ᱟᱢ ᱮᱧ ᱠ ᱯ ᱚᱨ ᱛ ᱯᱨᱥᱳᱝ ᱢᱳᱮ ᱨᱮ ᱛᱮᱜ
आप ऑटो पसंद करते हैं?,ᱟᱢ ऑᱴᱳ ᱯᱨᱥᱳᱝ ᱢᱳᱮ ᱨᱮ ᱛᱮᱜ
आप ओस पसंद करते हैं?,ᱟᱢ ᱳᱥ ᱯᱨᱥᱳᱝ ᱢᱳᱮ ᱨᱮ ᱛᱮᱜ
आप औरत पसंद करते हैं?,ᱟᱢ ᱠᱩᱝ ᱯᱨᱥᱳᱝ ᱢᱳᱮ ᱨᱮ ᱛᱮᱜ
आप कंडक्टर पसंद करते हैं?,ᱟᱢ ᱠᱚᱸ ᱰ ᱠ ᱛᱚᱨ ᱯᱨᱥᱳᱝ ᱢᱳᱮ ᱨᱮ ᱛᱮᱜ
आप कंधा पसंद करते हैं?,ᱟᱢ ᱠ ᱧ ᱞ ᱯᱨᱥᱳᱝ ᱢᱳᱮ ᱨᱮ ᱛᱮᱜ
आप कंप्यूटर पसंद करते हैं?,ᱟᱢ ᱞᱟᱸᱠᱟ ᱜᱤᱧ ᱯᱨᱥᱳᱝ ᱢᱳᱮ ᱨᱮ ᱛᱮᱜ
आप कछुआ पसंद करते हैं?,ᱟᱢ ᱠᱚᱪᱩ ᱟ ᱯᱨᱥᱳᱝ ᱢᱳᱮ ᱨᱮ ᱛᱮᱜ
आप कटोरी पसंद करते हैं?,ᱟᱢ ᱠᱚᱛᱞᱤ ᱯᱨᱥᱳᱝ ᱢᱳᱮ ᱨᱮ ᱛᱮᱜ
आप कठोर हैं,ᱟᱢ ᱰ ᱪ ᱛ ᱠᱠ ᱣᱞ ᱧ ᱧᱞᱠᱰ ᱠᱧᱠᱢ ᱠ ᱨ ᱧᱪ ᱛᱮᱜ
आप कठोरी हैं,ᱟᱢ ᱡᱠ ᱧᱬᱠᱢᱟᱡᱨ ᱞᱩ ᱣ ᱠᱦᱠ ᱫᱡᱠᱯᱪ ᱤ ᱛᱮᱜ
आप कड़वा हैं,ᱟᱢ ᱠ ᱞᱠᱧᱟ ᱦᱞ ᱪᱠᱨ ᱡᱧ ᱞᱠ ᱣ ᱟ ᱣᱞ ᱛᱮᱜ
आप कड़वी हैं,ᱟᱢ ᱠ ᱞᱡᱧᱛ ᱠᱳ ᱞᱞ ᱟᱪ ᱛᱠᱞ ᱨ ᱢᱱᱯ ᱪᱤ ᱠ ᱤ ᱛᱮᱜ
आप कढ़ाई पसंद करते हैं?,ᱟᱢ ᱠᱚᱦ ᱟᱭ ᱯᱨᱥᱳᱝ ᱢᱳᱮ ᱨᱮ ᱛᱮᱜ
आप कपड़ों पर कितना खर्च करते हैं हर महीने?,ᱟᱯᱟ ᱛᱦᱮ ᱯᱨ ᱦ ᱳᱧ ᱞᱟᱝ ᱞ ᱞ ᱪᱨᱪ ᱢᱳᱮ ᱨᱮ ᱛᱮᱜ ᱦᱨ ᱢᱟᱦᱟ
आप कब अगली यात्रा करना चाहते हैं?,ᱟᱯᱟ ᱫᱤᱯ ᱪ ᱟᱧ ᱜᱞᱤ ᱭᱟᱴᱨᱟ ᱡᱳᱛ ᱨ ᱟᱧ ᱨᱤᱜ ᱟᱭ ᱛᱮᱜ
आप कब से इस नौकरी में हैं?,ᱟᱯᱟ ᱫᱤᱯ ᱪ ᱟᱧ ᱢ ᱞᱡᱪᱡᱦᱞᱤᱧ ᱣ ᱨ ᱣ ᱞ ᱤ ᱜᱱ ᱠᱟᱨᱤ ᱞᱪ ᱰᱢᱞᱠᱠᱠᱧᱧᱢᱡᱢᱠᱠᱧ ᱞᱦᱢᱠ ᱛᱮᱜ
आप कम हैं,ᱟᱢ ᱠ ᱞ ᱧᱢ ᱢᱠᱛᱠᱠ ᱪ ᱪ ᱣ ᱨᱤᱧ ᱣ ᱨᱝᱨ ᱛᱭ ᱞ ᱛᱮᱜ
आप कमर पसंद करते हैं?,ᱟᱢ ᱠ ᱢᱟ ᱟ ᱯᱨᱥᱳᱝ ᱢᱳᱮ ᱨᱮ ᱛᱮᱜ
आप कमरा पसंद करते हैं?,ᱟᱢ ᱠᱚᱢᱨᱟ ᱯᱨᱥᱳᱝ ᱢᱳᱮ ᱨᱮ ᱛᱮᱜ
आप कमीज पसंद करते हैं?,ᱟᱢ ᱠᱚᱢᱤᱡ ᱯᱨᱥᱳᱝ ᱢᱳᱮ ᱨᱮ ᱛᱮᱜ
आप करता है करेंगे,ᱟᱢ ᱠᱩᱨᱛᱟ ᱛᱮᱜ ᱨᱮ ᱤᱧ
आप करना करेंगे,ᱟᱢ ᱠᱟᱨ ᱨᱮ ᱤᱧ
आप कलाई पसंद करते हैं?,ᱟᱢ ᱠᱞᱟᱤ ᱯᱨᱥᱳᱝ ᱢᱳᱮ ᱨᱮ ᱛᱮᱜ
आप कलाकार पसंद करते हैं?,ᱟᱢ ᱠᱟ ᱞᱟ ᱠᱟᱨ ᱯᱨᱥᱳᱝ ᱢᱳᱮ ᱨᱮ ᱛᱮᱜ
आप कहाँ काम करते हैं,तुम कहाँ काम करते हो
आप कहाँ काम करते हैं?,ᱟᱯᱟ ᱳᱦᱚ ᱠᱟᱹᱢᱤ ᱢᱳᱮ ᱨᱮ ᱛᱮᱜ
आप कहाँ खाना खाते हैं?,ᱟᱯᱟ ᱳᱦᱚ ᱥᱟ ᱨ ᱞᱢ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
आप कहाँ छुट्टी बिताना पसंद करते हैं?,ᱟᱯᱟ ᱳᱦᱚ ᱠᱦ ᱛᱤ ᱞ ᱲᱛᱫᱠ ᱞᱣᱞᱥᱞ ᱠᱠ ᱞᱢᱳᱪ ᱰᱣᱪ ᱤ ᱦ ᱳᱧ ᱞᱟᱝ ᱞ ᱞ ᱯᱨᱥᱳᱝ ᱢᱳᱮ ᱨᱮ ᱛᱮᱜ
आप कहाँ रहते हैं,ᱟᱯᱟ ᱠᱢ ᱟ ᱪ ᱠᱧᱢ ᱧ ᱠᱛ ᱢᱯᱞ ᱧ
आप कहाँ रहते हैं?,ᱟᱯᱟ ᱳᱦᱚ ᱢᱳᱮ ᱨᱮ ᱛᱮᱜ
आप कहाँ से कपड़े खरीदते हैं?,ᱟᱯᱟ ᱳᱦᱚ ᱢ ᱞᱡᱪᱡᱦᱞᱤᱧ ᱣ ᱨ ᱣ ᱞ ᱠᱯᱫ़ᱮ ᱠᱤᱨᱟᱜ ᱛᱮᱜ
आप कहाँ से हैं,ᱟᱯ ᱠᱟᱦᱟᱱ ᱥᱮ ᱦᱟᱭᱤᱱ
आप कहाँ से हैं?,ᱟᱯ ᱠᱚᱦᱟᱱ ᱥᱮ हैं?
आप कहां जा रहे हैं,ᱟᱢ ᱚᱠᱟᱨᱮ ᱪᱟᱞᱟᱣ ᱠᱟᱱᱟᱢ
आप कहां जा रहे हैं?,ᱟᱢ ᱚᱠᱟᱨᱮ ᱪᱟᱞᱟᱜ ᱠᱟᱱᱟᱢ?
आप कहां से आए हैं,ᱟᱢ ᱳᱦᱚ ᱛᱨ ᱦᱤᱡᱩ
आप का स्वागत है,ᱟᱯᱟ ᱠ ᱠᱠᱱ ᱢᱣᱥᱪ ᱠᱞᱞᱞ ᱣ ᱞᱡᱨᱠ
आप काँटा पसंद करते हैं?,ᱟᱢ ᱠ ᱟᱲ ᱞ ᱯᱨᱥᱳᱝ ᱢᱳᱮ ᱨᱮ ᱛᱮᱜ
आप कांटा पसंद करते हैं?,ᱟᱢ ᱠ ᱲ ᱞ ᱛ ᱯ ᱪᱨᱚ ᱢᱟ ᱨ ᱠᱲ ᱞ ᱯᱨᱥᱳᱝ ᱢᱳᱮ ᱨᱮ ᱛᱮᱜ
आप काजू पसंद करते हैं?,ᱟᱢ ᱠᱟᱡᱩ ᱯᱨᱥᱳᱝ ᱢᱳᱮ ᱨᱮ ᱛᱮᱜ
आप कान पसंद करते हैं?,ᱟᱢ ᱠᱟᱳᱞ ᱯᱨᱥᱳᱝ ᱢᱳᱮ ᱨᱮ ᱛᱮᱜ
आप काम करता है करेंगे,ᱟᱢ ᱠᱟᱹᱢᱤ ᱠᱩᱨᱛᱟ ᱛᱮᱜ ᱨᱮ ᱤᱧ
आप काम करना करेंगे,ᱟᱢ ᱠᱟᱹᱢᱤ ᱠᱟᱨ ᱨᱮ ᱤᱧ
आप काम किया करेंगे,ᱟᱢ ᱠᱟᱹᱢᱤ ᱜᱞ ᱠᱧᱳᱯᱨᱣᱠᱧᱮᱞ ᱨᱮ ᱤᱧ
आप कार पसंद करते हैं?,ᱟᱢ ᱠᱟᱨ ᱯᱨᱥᱳᱝ ᱢᱳᱮ ᱨᱮ ᱛᱮᱜ
आप कारीगर पसंद करते हैं?,ᱟᱢ ᱠᱟᱨ ᱤ ᱜᱨ ᱯᱨᱥᱳᱝ ᱢᱳᱮ ᱨᱮ ᱛᱮᱜ
आप काला हैं,ᱟᱢ ᱠ ᱟᱞ ᱛᱟ ᱡ ᱞ ᱞ ᱦ ᱜ ᱛᱮᱜ
आप काली हैं,ᱟᱢ ᱠᱟᱞ ᱤ ᱠᱧᱞᱱᱞ ᱠᱞ ᱠᱳᱢ ᱛᱮᱜ
आप कालीन पसंद करते हैं?,ᱟᱢ ᱠᱟ ᱨᱩᱞ ᱯᱨᱥᱳᱝ ᱢᱳᱮ ᱨᱮ ᱛᱮᱜ
आप कितना अध्ययन करते हैं?,ᱟᱯᱟ ᱦ ᱳᱧ ᱞᱟᱝ ᱞ ᱞ ᱰᱭᱟᱱ ᱢᱳᱮ ᱨᱮ ᱛᱮᱜ
आप कितना खर्च करते हैं खाने पर?,ᱟᱯᱟ ᱦ ᱳᱧ ᱞᱟᱝ ᱞ ᱞ ᱪᱨᱪ ᱢᱳᱮ ᱨᱮ ᱛᱮᱜ ᱣᱟᱨᱟ ᱯᱨ
आप कितना टीवी देखते हैं?,ᱟᱯᱟ ᱦ ᱳᱧ ᱞᱟᱝ ᱞ ᱞ ᱴᱤᱣᱤ ᱳᱫ़ᱩ ᱨᱮ ᱛᱮᱜ
आप कितना दूध पीते हैं?,ᱟᱯᱟ ᱦ ᱳᱧ ᱞᱟᱝ ᱞ ᱞ ᱫᱩ ᱫᱟ ᱦ ᱯᱮ ᱨᱮ ᱛᱮᱜ
आप कितना नमक खाते हैं?,ᱟᱯᱟ ᱦ ᱳᱧ ᱞᱟᱝ ᱞ ᱞ ᱧᱩ ᱰ ᱠᱣᱞ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
आप कितना पानी पीते हैं?,ᱟᱯᱟ ᱦ ᱳᱧ ᱞᱟᱝ ᱞ ᱞ ᱡᱞ ᱯᱮ ᱨᱮ ᱛᱮᱜ
आप कितना पैसा कपड़ों पर खर्च करते हैं?,ᱟᱯᱟ ᱦ ᱳᱧ ᱞᱟᱝ ᱞ ᱞ ᱯᱮᱥᱟ ᱛᱦᱮ ᱯᱨ ᱪᱨᱪ ᱢᱳᱮ ᱨᱮ ᱛᱮᱜ
आप कितना भारोत्तोलन करते हैं?,ᱟᱯᱟ ᱦ ᱳᱧ ᱞᱟᱝ ᱞ ᱞ ᱵ ᱢᱳᱮ ᱨᱮ ᱛᱮᱜ
आप कितना व्यायाम करते हैं?,ᱟᱯᱟ ᱦ ᱳᱧ ᱞᱟᱝ ᱞ ᱞ ᱱᱭᱟᱭ ᱢᱳᱮ ᱨᱮ ᱛᱮᱜ
आप कितना समय खेलों पर बिताते हैं?,ᱟᱯᱟ ᱦ ᱳᱧ ᱞᱟᱝ ᱞ ᱞ ᱥᱢᱟ ᱠᱟᱡ ᱯᱨ ᱵ ᱛᱮᱜ
आप कितना समय गेम खेलने पर बिताते हैं?,ᱟᱯᱟ ᱦ ᱳᱧ ᱞᱟᱝ ᱞ ᱞ ᱥᱢᱟ ᱠᱦ ᱠᱢᱣᱞᱢᱞ ᱧᱨ ᱩᱧᱞᱞᱠᱞᱠᱡ ᱠᱟᱡ ᱯᱨ ᱵ ᱛᱮᱜ
आप कितना समय मनोरंजन पर बिताते हैं?,ᱟᱯᱟ ᱦ ᱳᱧ ᱞᱟᱝ ᱞ ᱞ ᱥᱢᱟ ᱢ ᱯᱨ ᱵ ᱛᱮᱜ
आप कितना सोते हैं?,ᱟᱯᱟ ᱦ ᱳᱧ ᱞᱟᱝ ᱞ ᱞ ᱞᱮᱯᱟ ᱨᱮ ᱛᱮᱜ
आप कितनी चाकलेट खाते हैं?,ᱟᱯᱟ ᱠᱳᱱᱛᱟ ᱪᱚᱠᱚᱞᱮᱴ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
आप कितनी चाय पीते हैं?,ᱟᱯᱟ ᱠᱳᱱᱛᱟ ᱪᱟ ᱨᱝᱫ ᱯᱮ ᱨᱮ ᱛᱮᱜ
आप कितनी दूर दौड़ सकते हैं?,ᱟᱯᱟ ᱠᱳᱱᱛᱟ ᱰᱩᱨ ᱪᱠ ᱞ ᱢ ᱠᱰᱞ ᱠᱠᱡᱠ ᱠ ᱞᱥᱧᱭ ᱠᱡ ᱠ ᱞᱪᱢ ᱢ ᱞᱪ ᱧ ᱣᱠ ᱧ ᱮᱱ ᱛᱮᱜ
आप कितनी देर YouTube देखते हैं?,ᱟᱯᱟ ᱠᱳᱱᱛᱟ ᱦᱯ ᱦᱳᱰᱤ YouTube ᱳᱫ़ᱩ ᱨᱮ ᱛᱮᱜ
आप कितनी बार किताब पढ़ते हैं?,ᱟᱯᱟ ᱠᱳᱱᱛᱟ ᱯ ᱞ ᱣ ᱠ ᱮᱠᱠ ᱟ ᱩᱠᱤ ᱞ ᱚᱫ़ᱨᱟᱱ ᱨᱮ ᱛᱮᱜ
आप कितनी बार खाना खाते हैं?,ᱟᱯᱟ ᱠᱳᱱᱛᱟ ᱯ ᱞ ᱣ ᱠ ᱮᱠᱠ ᱟ ᱥᱟ ᱨ ᱞᱢ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
आप कितनी बार घूमते हैं एक साल में?,ᱟᱯᱟ ᱠᱳᱱᱛᱟ ᱯ ᱞ ᱣ ᱠ ᱮᱠᱠ ᱟ ᱪᱩᱪᱤ ᱛᱮᱜ ᱮ ᱠ ᱪ ᱲᱢᱰᱫ ᱭ ᱢᱢᱞᱛ ᱢᱛ ᱧᱞᱠᱞᱤ ᱢᱛ ᱞ ᱛ ᱠ ᱠᱦᱪ ᱧ ᱵᱚᱨᱥ ᱞᱪ ᱰᱢᱞᱠᱠᱠᱧᱧᱢᱡᱢᱠᱠᱧ ᱞᱦᱢᱠ
आप कितनी बार छुट्टी लेते हैं?,ᱟᱯᱟ ᱠᱳᱱᱛᱟ ᱯ ᱞ ᱣ ᱠ ᱮᱠᱠ ᱟ ᱠᱦ ᱛᱤ ᱞ ᱲᱛᱫᱠ ᱞᱣᱞᱥᱞ ᱠᱠ ᱞᱢᱳᱪ ᱰᱣᱪ ᱤ ᱦᱮᱱᱟ ᱨᱮ ᱛᱮᱜ
आप कितनी बार जिम जाते हैं?,ᱟᱯᱟ ᱠᱳᱱᱛᱟ ᱯ ᱞ ᱣ ᱠ ᱮᱠᱠ ᱟ ᱪ ᱨ ᱡ ᱠ ᱞ ᱰ ᱪᱟᱞ ᱥᱟ ᱦᱮᱡ ᱨᱮ ᱛᱮᱜ
आप कितनी बार फिल्म देखते हैं?,ᱟᱯᱟ ᱠᱳᱱᱛᱟ ᱯ ᱞ ᱣ ᱠ ᱮᱠᱠ ᱟ ᱯ ᱳᱫ़ᱩ ᱨᱮ ᱛᱮᱜ
आप कितनी बार सिनेमा हॉल जाते हैं?,ᱟᱯᱟ ᱠᱳᱱᱛᱟ ᱯ ᱞ ᱣ ᱠ ᱮᱠᱠ ᱟ ᱥᱤᱱᱮᱢᱟ ᱦᱳᱞ ᱦᱮᱡ ᱨᱮ ᱛᱮᱜ
आप कितने घंटे काम करते हैं?,ᱟᱯᱟ ᱠᱳᱱᱛᱟ ᱜᱷᱚᱱᱴᱟ ᱠᱟᱹᱢᱤ ᱢᱳᱮ ᱨᱮ ᱛᱮᱜ
आप कितने घंटे खेलों पर व्यय करते हैं प्रति सप्ताह?,ᱟᱯᱟ ᱠᱳᱱᱛᱟ ᱜᱷᱚᱱᱴᱟ ᱠᱟᱡ ᱯᱨ ᱚᱣᱥᱭ ᱢᱳᱮ ᱨᱮ ᱛᱮᱜ ᱯ ᱨ ᱠ ᱛᱤ ᱥᱟᱯᱴᱷᱟᱦ
आप कितने दिन की छुट्टी लेते हैं?,ᱟᱯᱟ ᱠᱳᱱᱛᱟ ᱥᱠᱟᱢ ᱠᱤ ᱠᱦ ᱛᱤ ᱞ ᱲᱛᱫᱠ ᱞᱣᱞᱥᱞ ᱠᱠ ᱞᱢᱳᱪ ᱰᱣᱪ ᱤ ᱦᱮᱱᱟ ᱨᱮ ᱛᱮᱜ
आप किधर जाइए?,ᱟᱢ ᱚᱠᱟᱛᱮ ᱪᱟᱞ?
आप किया करेंगे,ᱟᱢ ᱜᱞ ᱠᱧᱳᱯᱨᱣᱠᱧᱮᱞ ᱨᱮ ᱤᱧ
आप किशमिश पसंद करते हैं?,ᱟᱢ ᱠᱤᱥᱢᱤᱥ ᱯᱨᱥᱳᱝ ᱢᱳᱮ ᱨᱮ ᱛᱮᱜ
आप किस कंपनी में काम करते हैं?,ᱟᱯᱟ ᱠᱟ ᱯ ᱣᱠᱟ ᱴᱤ ᱧᱮᱞᱪ ᱤ ᱞᱪ ᱰᱢᱞᱠᱠᱠᱧᱧᱢᱡᱢᱠᱠᱧ ᱞᱦᱢᱠ ᱠᱟᱹᱢᱤ ᱢᱳᱮ ᱨᱮ ᱛᱮᱜ
आप किस कक्षा में हैं?,ᱟᱯᱟ ᱠᱟ ᱠᱟᱪᱷᱟ ᱞᱪ ᱰᱢᱞᱠᱠᱠᱧᱧᱢᱡᱢᱠᱠᱧ ᱞᱦᱢᱠ ᱛᱮᱜ
आप किस तरह की कसरत करते हैं?,ᱟᱯᱟ ᱠᱟ ᱪᱧ ᱨ ᱞᱢ ᱧᱠᱠ ᱧᱡ ᱠᱤ ᱥᱩᱨᱠ ᱯᱨᱨ ᱣᱞ ᱞ ᱢᱳᱮ ᱨᱮ ᱛᱮᱜ
आप किस तरह की टोपी पसंद करते हैं?,ᱟᱯᱟ ᱠᱟ ᱪᱧ ᱨ ᱞᱢ ᱧᱠᱠ ᱧᱡ ᱠᱤ ᱴᱳᱯᱤ ᱯᱨᱥᱳᱝ ᱢᱳᱮ ᱨᱮ ᱛᱮᱜ
आप किस फैशन डिजाइनर को पसंद करते हैं?,ᱟᱯᱟ ᱠᱟ ᱯ जानोर ᱠᱳ ᱯᱨᱥᱳᱝ ᱢᱳᱮ ᱨᱮ ᱛᱮᱜ
आप किस मौसम में खेलना पसंद करते हैं?,ᱟᱯᱟ ᱠᱟ ᱢ ᱞᱪ ᱰᱢᱞᱠᱠᱠᱧᱧᱢᱡᱢᱠᱠᱧ ᱞᱦᱢᱠ ᱠᱟᱡ ᱯᱨᱥᱳᱝ ᱢᱳᱮ ᱨᱮ ᱛᱮᱜ
आप किस वाद्य यंत्र को सर्वश्रेष्ठ मानते हैं?,ᱟᱯᱟ ᱠᱟ ᱣᱟᱨᱟ ᱭᱟᱴᱨᱟ ᱠᱳ ᱥᱨᱣᱛᱨ ᱣᱟᱨᱟ ᱨᱮ ᱛᱮᱜ
आप किस विषय में कमजोर हैं?,ᱟᱯᱟ ᱠᱟ ᱣᱤᱡᱭ ᱞᱪ ᱰᱢᱞᱠᱠᱠᱧᱧᱢᱡᱢᱠᱠᱧ ᱞᱦᱢᱠ ᱠᱢᱡᱳᱨ ᱛᱮᱜ
आप किस विषय में सर्वश्रेष्ठ हैं?,ᱟᱯᱟ ᱠᱟ ᱣᱤᱡᱭ ᱞᱪ ᱰᱢᱞᱠᱠᱠᱧᱧᱢᱡᱢᱠᱠᱧ ᱞᱦᱢᱠ ᱥᱨᱣᱛᱨ ᱛᱮᱜ
आप किस शहर में रहते हैं?,ᱟᱭᱯ किᱥ ᱥᱚᱨᱥ ᱢᱮᱸ ᱨᱟᱦᱟᱛᱮ?
आप किस समय कपड़े खरीदते हैं?,ᱟᱯᱟ ᱠᱟ ᱥᱢᱟ ᱠᱯᱫ़ᱮ ᱠᱤᱨᱟᱜ ᱛᱮᱜ
आप किसके साथ आए हैं,ᱟᱢ ᱠᱟᱨ ᱥᱟᱛᱮ ᱦᱤᱡᱩ
आप किसके साथ यात्रा करना पसंद करते हैं?,ᱟᱯᱟ ᱠᱟᱨ ᱥᱟᱛᱮ ᱭᱟᱴᱨᱟ ᱡᱳᱛ ᱨ ᱟᱧ ᱯᱨᱥᱳᱝ ᱢᱳᱮ ᱨᱮ ᱛᱮᱜ
आप किससे नफरत करते हैं?,ᱟᱯᱟ ᱠᱮᱱ ᱥᱦ ? ᱱᱯᱨᱛ ᱢᱳᱮ ᱨᱮ ᱛᱮᱜ
आप किसान पसंद करते हैं?,ᱟᱢ ᱠᱤᱥ ᱥᱟ ᱯᱨᱥᱳᱝ ᱢᱳᱮ ᱨᱮ ᱛᱮᱜ
आप किसे पसंद करते हैं?,ᱟᱯᱟ ᱠᱟᱨ ᱛᱨ ᱯᱨᱥᱳᱝ ᱢᱳᱮ ᱨᱮ ᱛᱮᱜ
आप कीचड़ पसंद करते हैं?,ᱟᱢ ᱜ ᱱᱚ ᱠ ᱟ ᱯᱨᱥᱳᱝ ᱢᱳᱮ ᱨᱮ ᱛᱮᱜ
आप कीड़ा पसंद करते हैं?,ᱟᱢ ᱠᱤ ᱲᱟ ᱯᱨᱥᱳᱝ ᱢᱳᱮ ᱨᱮ ᱛᱮᱜ
आप कीबोर्ड पसंद करते हैं?,ᱟᱢ ᱠᱤᱵᱳᱨᱫ ᱯᱨᱥᱳᱝ ᱢᱳᱮ ᱨᱮ ᱛᱮᱜ
आप कुकर पसंद करते हैं?,ᱟᱢ ᱠᱩ ᱠᱨ ᱳ ᱞᱞᱤ ᱦᱩᱞ ᱠᱟ ᱯᱨᱥᱳᱝ ᱢᱳᱮ ᱨᱮ ᱛᱮᱜ
आप कुकीज़ पसंद करते हैं?,ᱟᱢ ᱠ ᱠᱤ ᱡᱤ ᱯᱨᱥᱳᱝ ᱢᱳᱮ ᱨᱮ ᱛᱮᱜ
आप कुत्ता पसंद करते हैं?,ᱟᱢ ᱠᱩᱭ ᱯᱨᱥᱳᱝ ᱢᱳᱮ ᱨᱮ ᱛᱮᱜ
आप कुम्हार पसंद करते हैं?,ᱟᱢ ᱠᱩᱢ ᱦᱟᱨ ᱯᱨᱥᱳᱝ ᱢᱳᱮ ᱨᱮ ᱛᱮᱜ
आप कुर्ता पसंद करते हैं?,ᱟᱢ ᱠ ᱨ ᱛᱟ ᱯᱨᱥᱳᱝ ᱢᱳᱮ ᱨᱮ ᱛᱮᱜ
आप कुर्सी पसंद करते हैं?,ᱟᱢ ᱠᱩᱨᱟ ᱤ ᱯᱨᱥᱳᱝ ᱢᱳᱮ ᱨᱮ ᱛᱮᱜ
आप कुली (पिचकारी) पसंद करते हैं?,ᱟᱢ ᱠᱩᱞ ᱛᱦᱞᱣ ᱪᱰ ᱠᱩᱢᱞ ᱞᱚᱦ ᱠ ᱞᱤ ᱯᱨᱥᱳᱝ ᱢᱳᱮ ᱨᱮ ᱛᱮᱜ
आप कूदना करेंगे,ᱟᱢ ᱠ ᱰ ᱞ ᱡᱞᱪᱡᱢᱣᱠᱨ ᱠ ᱠᱧᱡᱥᱠᱞᱜᱠ ᱠᱛᱨ ᱣᱣᱞ ᱨᱮ ᱤᱧ
आप कूदा करेंगे,ᱟᱢ ᱞᱠ ᱠ ᱟᱳᱪ ᱠ ᱞᱞ ᱠᱡᱠᱤᱞ ᱢ ᱠ ᱠ ᱞᱧᱬ ᱧᱯ ᱨᱮ ᱤᱧ
आप कूलर पसंद करते हैं?,ᱟᱢ ᱠᱩ ᱞᱨ ᱯᱨᱥᱳᱝ ᱢᱳᱮ ᱨᱮ ᱛᱮᱜ
आप केंचुआ पसंद करते हैं?,ᱟᱢ ᱠᱮᱸᱪᱩ ᱟ ᱯᱨᱥᱳᱝ ᱢᱳᱮ ᱨᱮ ᱛᱮᱜ
आप केक पसंद करते हैं?,ᱟᱢ ᱠᱮᱠ ᱯᱨᱥᱳᱝ ᱢᱳᱮ ᱨᱮ ᱛᱮᱜ
आप केकड़ा पसंद करते हैं?,ᱟᱢ ᱠᱮᱠᱲᱟ ᱯᱨᱥᱳᱝ ᱢᱳᱮ ᱨᱮ ᱛᱮᱜ
आप केला पसंद करते हैं?,ᱟᱢ ᱠᱮᱞᱟ ᱯᱨᱥᱳᱝ ᱢᱳᱮ ᱨᱮ ᱛᱮᱜ
आप कैसे हैं,ᱟᱢ ᱠᱮᱢᱚᱱ ᱢᱮᱱᱟᱢᱟ
आप कैसे हैं?,ᱟᱢ ᱠᱮᱢᱚᱱ ᱢᱮᱱᱟᱢᱟ?
आप कैसे हो,ᱟᱯ ᱥᱮᱥᱮ ᱦᱚᱦᱚ
आप कैसे हो?,ᱟᱯ ᱥᱮᱥᱮ ᱦᱚᱦᱚ
आप कॉफी पसंद करते हैं?,ᱟᱢ ᱠᱟᱯᱷᱤ ᱯᱨᱥᱳᱝ ᱢᱳᱮ ᱨᱮ ᱛᱮᱜ
आप कॉलेज पसंद करते हैं?,ᱟᱢ ᱠᱳᱞᱟᱧ ᱯᱨᱥᱳᱝ ᱢᱳᱮ ᱨᱮ ᱛᱮᱜ
आप कोट पसंद करते हैं?,ᱟᱢ ᱠᱳᱴ ᱯᱨᱥᱳᱝ ᱢᱳᱮ ᱨᱮ ᱛᱮᱜ
आप कोमल हैं,ᱟᱢ ᱠᱳ ᱞ ᱧᱫᱠᱥ ᱳ ᱞᱠ ᱪᱠ ᱞ ᱠ ᱛᱮᱜ
